"access_restricted","site__001","site__002","original_format__-","contributor__001","contributor__002","contributor__003","id","partof__001","partof__002","partof__003","partof__004","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","index","group__001","group__002","group__003","title","segments__url","segments__count","segments__link","online_format__-","location__001","location__002","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","extract_timestamp","date","shelf_id","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012"
"False","performingarts","","notated music","bott, howard s.","","","http://www.loc.gov/item/ihas.200033382/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","161","ihas/mets","performingarts","","The  game the Phillies play","https://www.loc.gov/resource/ihas.200033382.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033382.0/&fo=json&sb=shelf-id&st=gallery","image","pennsylvania","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:49.924Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033382","","","https://www.loc.gov/item/ihas.200033382/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033382/0001.tif/208","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033382/0001.tif/208#h=271&w=208","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033382/0001.tif/1668#h=2170&w=1668","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033382/0001.tif/3337#h=4341&w=3337","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033382/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033382/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033382","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033382))","http://www.loc.gov/item/ihas.200033382/","http://www.loc.gov/resource/ihas.200033382.0/","http://www.loc.gov/item/ihas.200033382","http://www.loc.gov/resource/ihas.200033382","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033382))","","",""
"False","performingarts","","notated music","sweirngen, f. r.","marshall, arthur","","http://www.loc.gov/item/ihas.200033383/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","162","ihas/mets","performingarts","","The  glory of the Cubs","https://www.loc.gov/resource/ihas.200033383.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033383.0/&fo=json&sb=shelf-id&st=gallery","image","midwest","illinois","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p.,11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:49.924Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033383","","","https://www.loc.gov/item/ihas.200033383/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033383/0001.tif/210","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033383/0001.tif/210#h=266&w=210","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033383/0001.tif/1685#h=2133&w=1685","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033383/0001.tif/3370#h=4266&w=3370","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033383/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033383/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033383","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033383))","http://www.loc.gov/item/ihas.200033383/","http://www.loc.gov/resource/ihas.200033383.0/","http://www.loc.gov/item/ihas.200033383","http://www.loc.gov/resource/ihas.200033383","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033383))","","",""
"False","performingarts","","notated music","thole, f. a.","","","http://www.loc.gov/item/ihas.200033384/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","163","ihas/mets","performingarts","","The  grand old game","https://www.loc.gov/resource/ihas.200033384.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033384.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:49.924Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033384","","","https://www.loc.gov/item/ihas.200033384/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033384/0001.tif/206","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033384/0001.tif/206#h=272&w=206","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033384/0001.tif/1648#h=2182&w=1648","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033384/0001.tif/3296#h=4364&w=3296","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033384/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033384/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033384","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033384))","http://www.loc.gov/item/ihas.200033384/","http://www.loc.gov/resource/ihas.200033384.0/","http://www.loc.gov/item/ihas.200033384","http://www.loc.gov/resource/ihas.200033384","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033384))","","",""
"False","performingarts","","book","albright, l.","","","http://www.loc.gov/item/ihas.200033385/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","popular songs of the day","songs and music","work and industry","progressive era to new era","sports and leisure","","","","164","ihas/mets","performingarts","","The  greatest game of all","https://www.loc.gov/resource/ihas.200033385.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033385.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 11 x 14 in. |   Sheet Music (Form).","2017-10-13T18:53:49.924Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033385","","","https://www.loc.gov/item/ihas.200033385/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033385/0001.tif/212","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033385/0001.tif/212#h=273&w=212","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033385/0001.tif/1697#h=2184&w=1697","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033385/0001.tif/3395#h=4368&w=3395","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033385/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033385/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033385","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033385))","http://www.loc.gov/item/ihas.200033385/","http://www.loc.gov/resource/ihas.200033385.0/","http://www.loc.gov/item/ihas.200033385","http://www.loc.gov/resource/ihas.200033385","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033385))","","",""
"False","performingarts","","notated music","lean, cecil","holbrook, florence","","http://www.loc.gov/item/ihas.200033386/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","165","ihas/mets","performingarts","","He's a fan, fan, fan!","https://www.loc.gov/resource/ihas.200033386.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033386.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 8 1/2 x 11 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:49.924Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033386","","","https://www.loc.gov/item/ihas.200033386/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033386/0001.tif/166","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033386/0001.tif/166#h=230&w=166","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033386/0001.tif/1331#h=1847&w=1331","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033386/0001.tif/2663#h=3694&w=2663","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033386/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033386/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033386","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033386))","http://www.loc.gov/item/ihas.200033386/","http://www.loc.gov/resource/ihas.200033386.0/","http://www.loc.gov/item/ihas.200033386","http://www.loc.gov/resource/ihas.200033386","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033386))","","",""
"False","performingarts","","notated music","bryan, alfred","shay, jerome","","http://www.loc.gov/item/ihas.200033387/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","166","ihas/mets","performingarts","","Home run Bill","https://www.loc.gov/resource/ihas.200033387.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033387.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:49.924Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033387","","","https://www.loc.gov/item/ihas.200033387/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033387/0001.tif/210","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033387/0001.tif/210#h=268&w=210","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033387/0001.tif/1686#h=2148&w=1686","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033387/0001.tif/3373#h=4296&w=3373","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033387/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033387/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033387","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033387))","http://www.loc.gov/item/ihas.200033387/","http://www.loc.gov/resource/ihas.200033387.0/","http://www.loc.gov/item/ihas.200033387","http://www.loc.gov/resource/ihas.200033387","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033387))","","",""
"False","performingarts","","notated music","root, f. w.","","","http://www.loc.gov/item/ihas.200033388/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","167","ihas/mets","performingarts","","Home run galop","https://www.loc.gov/resource/ihas.200033388.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033388.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   5 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:49.924Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033388","","","https://www.loc.gov/item/ihas.200033388/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033388/0001.tif/203","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033388/0001.tif/203#h=263&w=203","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033388/0001.tif/1627#h=2108&w=1627","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033388/0001.tif/3255#h=4216&w=3255","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033388/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033388/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033388","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033388))","http://www.loc.gov/item/ihas.200033388/","http://www.loc.gov/resource/ihas.200033388.0/","http://www.loc.gov/item/ihas.200033388","http://www.loc.gov/resource/ihas.200033388","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033388))","","",""
"False","performingarts","","book","bodell, w. j. mrs","","","http://www.loc.gov/item/ihas.200033389/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","168","ihas/mets","performingarts","","Home run polka","https://www.loc.gov/resource/ihas.200033389.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033389.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","5 p., 7 x 10 in. |","2017-10-13T18:53:49.924Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033389","","","https://www.loc.gov/item/ihas.200033389/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033389/0001.tif/138","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033389/0001.tif/138#h=189&w=138","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033389/0001.tif/1108#h=1515&w=1108","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033389/0001.tif/2217#h=3030&w=2217","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033389/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033389/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033389","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033389))","http://www.loc.gov/item/ihas.200033389/","http://www.loc.gov/resource/ihas.200033389.0/","http://www.loc.gov/item/ihas.200033389","http://www.loc.gov/resource/ihas.200033389","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033389))","","",""
"False","performingarts","","notated music","zebley, john jr.","","","http://www.loc.gov/item/ihas.200033390/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","169","ihas/mets","performingarts","","Home run quick step","https://www.loc.gov/resource/ihas.200033390.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033390.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   5 p., 7 x 10 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:49.924Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033390","","","https://www.loc.gov/item/ihas.200033390/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033390/0001.tif/254","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033390/0001.tif/254#h=357&w=254","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033390/0001.tif/1017#h=1430&w=1017","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033390/0001.tif/2035#h=2861&w=2035","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033390/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033390/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033390","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033390))","http://www.loc.gov/item/ihas.200033390/","http://www.loc.gov/resource/ihas.200033390.0/","http://www.loc.gov/item/ihas.200033390","http://www.loc.gov/resource/ihas.200033390","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033390))","","",""
"False","performingarts","","notated music","ingraham, herbert","","","http://www.loc.gov/item/ihas.200033391/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","170","ihas/mets","performingarts","","Hoo-oo Ain't you coming out to-night","https://www.loc.gov/resource/ihas.200033391.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033391.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:49.924Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033391","","","https://www.loc.gov/item/ihas.200033391/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033391/0001.tif/197","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033391/0001.tif/197#h=252&w=197","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033391/0001.tif/1583#h=2019&w=1583","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033391/0001.tif/3166#h=4039&w=3166","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033391/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033391/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033391","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033391))","http://www.loc.gov/item/ihas.200033391/","http://www.loc.gov/resource/ihas.200033391.0/","http://www.loc.gov/item/ihas.200033391","http://www.loc.gov/resource/ihas.200033391","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033391))","","",""
