"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","subject__013","index","group__001","group__002","group__003","group__004","title","online_format__-","location__001","location__002","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016","aka__017"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675155/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mathewson, christy (team member)","new york giants","new york","national league","pitcher","baseball cards","relief prints","color","","","","","","707","bbc","catalog","baseball-cards","","[Christy Mathewson, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 124 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675155/","False","//cdn.loc.gov/service/pnp/bbc/0700/0790/0793f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0790/0793f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0790/0793ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0790/0793fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/0700/0790/0793fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008675155/","http://hdl.loc.gov/loc.pnp/bbc.00793b","http://www.loc.gov/item/2008675155/","http://www.loc.gov/pictures/item/2008675155/","http://hdl.loc.gov/loc.pnp/bbc.0793f","http://hdl.loc.gov/loc.pnp/cph.3f05119","http://www.loc.gov/resource/bbc.0793f/","http://www.loc.gov/resource/bbc.00793b/","http://www.loc.gov/resource/cph.3f05119/","http://lccn.loc.gov/2008675155","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676493/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mathewson, christy (team member)","new york giants","new york","national league","pitcher","baseball cards","relief prints","color","","","","","","708","bbc","catalog","baseball-cards","","[Christy Mathewson, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 125 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676493/","False","//cdn.loc.gov/service/pnp/bbc/0700/0790/0794f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0790/0794f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0790/0794ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0790/0794fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0700/0790/0794fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2008676493/","http://hdl.loc.gov/loc.pnp/bbc.0794b","http://www.loc.gov/item/2008676493/","http://www.loc.gov/pictures/item/2008676493/","http://hdl.loc.gov/loc.pnp/bbc.0794f","http://www.loc.gov/resource/bbc.0794f/","http://www.loc.gov/resource/bbc.0794b/","http://lccn.loc.gov/2008676493","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676494/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mathewson, christy (team member)","new york giants","new york","national league","pitcher","baseball cards","relief prints","color","","","","","","709","bbc","catalog","baseball-cards","","[Christy Mathewson, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 126 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676494/","False","//cdn.loc.gov/service/pnp/bbc/0700/0790/0795f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0790/0795f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0790/0795ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0790/0795fr.jpg#h=640&w=354","//cdn.loc.gov/service/pnp/bbc/0700/0790/0795fv.jpg#h=1024&w=567","http://www.loc.gov/pictures/collection/bbc/item/2008676494/","http://hdl.loc.gov/loc.pnp/bbc.0795b","http://www.loc.gov/item/2008676494/","http://www.loc.gov/pictures/item/2008676494/","http://hdl.loc.gov/loc.pnp/bbc.0795f","http://www.loc.gov/resource/bbc.0795f/","http://www.loc.gov/resource/bbc.0795b/","http://lccn.loc.gov/2008676494","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676495/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mccormick, moose (team member)","new york giants","new york","national league","left fielder","baseball cards","relief prints","color","","","","","","710","bbc","catalog","baseball-cards","","[Moose McCormick, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 127 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676495/","False","//cdn.loc.gov/service/pnp/bbc/0700/0790/0796f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0790/0796f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0790/0796ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0790/0796fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0700/0790/0796fv.jpg#h=1024&w=575","http://www.loc.gov/pictures/collection/bbc/item/2008676495/","http://hdl.loc.gov/loc.pnp/bbc.0796b","http://www.loc.gov/item/2008676495/","http://www.loc.gov/pictures/item/2008676495/","http://hdl.loc.gov/loc.pnp/bbc.0796f","http://www.loc.gov/resource/bbc.0796f/","http://www.loc.gov/resource/bbc.0796b/","http://lccn.loc.gov/2008676495","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676496/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcgraw, john (team member)","new york giants","new york","national league","manager","baseball cards","relief prints","color","","","","","","711","bbc","catalog","baseball-cards","","[John McGraw, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 128 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676496/","False","//cdn.loc.gov/service/pnp/bbc/0700/0790/0797f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0790/0797f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0790/0797ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0790/0797fr.jpg#h=640&w=354","//cdn.loc.gov/service/pnp/bbc/0700/0790/0797fv.jpg#h=1024&w=567","http://www.loc.gov/pictures/collection/bbc/item/2008676496/","http://hdl.loc.gov/loc.pnp/bbc.0797b","http://www.loc.gov/item/2008676496/","http://www.loc.gov/pictures/item/2008676496/","http://hdl.loc.gov/loc.pnp/bbc.0797f","http://www.loc.gov/resource/bbc.0797f/","http://www.loc.gov/resource/bbc.0797b/","http://lccn.loc.gov/2008676496","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676497/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcgraw, john (team member)","new york giants","new york","national league","manager","baseball cards","relief prints","color","","","","","","712","bbc","catalog","baseball-cards","","[John McGraw, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 129 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676497/","False","//cdn.loc.gov/service/pnp/bbc/0700/0790/0798f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0790/0798f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0790/0798ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0790/0798fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0700/0790/0798fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2008676497/","http://hdl.loc.gov/loc.pnp/bbc.0798b","http://www.loc.gov/item/2008676497/","http://www.loc.gov/pictures/item/2008676497/","http://hdl.loc.gov/loc.pnp/bbc.0798f","http://www.loc.gov/resource/bbc.0798f/","http://www.loc.gov/resource/bbc.0798b/","http://lccn.loc.gov/2008676497","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675238/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","starr, charlie (team member)","boston doves","boston","national league","second baseman","baseball cards","relief prints","color","","","","","","713","bbc","catalog","baseball-cards","","[Charlie Starr, Boston Doves, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","","LOT 13163-18, no. 13 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675238/","False","//cdn.loc.gov/service/pnp/bbc/0600/0680/0682f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0680/0682f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0600/0680/0682ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0600/0680/0682fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/0600/0680/0682fv.jpg#h=1024&w=575","http://www.loc.gov/pictures/collection/bbc/item/2008675238/","http://hdl.loc.gov/loc.pnp/bbc.0682b","http://www.loc.gov/item/2008675238/","http://www.loc.gov/pictures/item/2008675238/","http://hdl.loc.gov/loc.pnp/bbc.0682f","http://www.loc.gov/resource/bbc.0682f/","http://www.loc.gov/resource/bbc.0682b/","http://lccn.loc.gov/2008675238","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676498/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcgraw, john (team member)","new york giants","new york","national league","manager","baseball cards","relief prints","color","","","","","","714","bbc","catalog","baseball-cards","","[John McGraw, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 130 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676498/","False","//cdn.loc.gov/service/pnp/bbc/0700/0790/0799f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0790/0799ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0790/0799f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0700/0790/0799fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0700/0790/0799fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008676498/","http://hdl.loc.gov/loc.pnp/bbc.0799b","http://www.loc.gov/item/2008676498/","http://www.loc.gov/pictures/item/2008676498/","http://hdl.loc.gov/loc.pnp/bbc.0799f","http://www.loc.gov/resource/bbc.0799f/","http://www.loc.gov/resource/bbc.0799b/","http://lccn.loc.gov/2008676498","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676499/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcgraw, john (team member)","new york giants","new york","national league","manager","baseball cards","relief prints","color","","","","","","715","bbc","catalog","baseball-cards","","[John McGraw, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 131 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676499/","False","//cdn.loc.gov/service/pnp/bbc/0800/0800/0800f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0800/0800f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0800/0800ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0800/0800fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/0800/0800/0800fv.jpg#h=1024&w=580","http://www.loc.gov/pictures/collection/bbc/item/2008676499/","http://hdl.loc.gov/loc.pnp/bbc.0800b","http://www.loc.gov/item/2008676499/","http://www.loc.gov/pictures/item/2008676499/","http://hdl.loc.gov/loc.pnp/bbc.0800f","http://www.loc.gov/resource/bbc.0800f/","http://www.loc.gov/resource/bbc.0800b/","http://lccn.loc.gov/2008676499","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676500/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","new york giants (baseball team)","people","baseball players","new york (state)","new york","merkle, fred (team member)","national league","first baseman","baseball cards","relief prints","color","","","716","bbc","catalog","baseball-cards","main-catalog","[Fred Merkle, New York Giants, baseball card portrait]","image","new york","","http://www.loc.gov/item/15153772","image/gif","image/jpg","image/tif","","True","1 print : relief with halftone, color ; sheet 6.7 x 3.8 cm.","2018-05-05T13:30:10.739Z","pictures","catalog","2018-05-05T13:29:38.778Z","1909","http://www.loc.gov/item/15153772","LOT 13163-18, no. 132 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676500/","False","//cdn.loc.gov/service/pnp/bbc/0800/0800/0801f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0800/0801ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0800/0801fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0800/0800/0801fv.jpg#h=1024&w=573","","http://www.loc.gov/pictures/collection/bbc/item/2008676500/","http://hdl.loc.gov/loc.pnp/bbc.0801b","http://www.loc.gov/item/2008676500/","http://www.loc.gov/pictures/item/2008676500/","http://hdl.loc.gov/loc.pnp/bbc.0801f","http://www.loc.gov/resource/bbc.0801f/","http://www.loc.gov/resource/bbc.0801b/","http://lccn.loc.gov/2008676500","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676501/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","merkle, fred (team member)","new york giants","new york","national league","first baseman","baseball cards","relief prints","color","","","","","","717","bbc","catalog","baseball-cards","","[Fred Merkle, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 133 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676501/","False","//cdn.loc.gov/service/pnp/bbc/0800/0800/0802f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0800/0802f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0800/0802ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0800/0802fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0800/0800/0802fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008676501/","http://hdl.loc.gov/loc.pnp/bbc.0802b","http://www.loc.gov/item/2008676501/","http://www.loc.gov/pictures/item/2008676501/","http://hdl.loc.gov/loc.pnp/bbc.0802f","http://www.loc.gov/resource/bbc.0802f/","http://www.loc.gov/resource/bbc.0802b/","http://lccn.loc.gov/2008676501","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676502/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","meyers, chief (team member)","new york giants","new york","national league","catcher","baseball cards","relief prints","color","","","","","","718","bbc","catalog","baseball-cards","","[Meyers, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 134 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676502/","False","//cdn.loc.gov/service/pnp/bbc/0800/0800/0803f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0800/0803f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0800/0803ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0800/0803fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/0800/0800/0803fv.jpg#h=1024&w=580","http://www.loc.gov/pictures/collection/bbc/item/2008676502/","http://hdl.loc.gov/loc.pnp/bbc.0803b","http://www.loc.gov/item/2008676502/","http://www.loc.gov/pictures/item/2008676502/","http://hdl.loc.gov/loc.pnp/bbc.0803f","http://www.loc.gov/resource/bbc.0803f/","http://www.loc.gov/resource/bbc.0803b/","http://lccn.loc.gov/2008676502","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675173/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","meyers, chief (team member)","new york giants","new york","national league","catcher","baseball cards","relief prints","color","","","","","","719","bbc","catalog","baseball-cards","","[Meyers, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 135 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675173/","False","//cdn.loc.gov/service/pnp/bbc/0800/0800/0804f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0800/0804f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0800/0804ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0800/0804fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/0800/0800/0804fv.jpg#h=1024&w=576","http://www.loc.gov/pictures/collection/bbc/item/2008675173/","http://hdl.loc.gov/loc.pnp/bbc.0804b","http://www.loc.gov/item/2008675173/","http://www.loc.gov/pictures/item/2008675173/","http://hdl.loc.gov/loc.pnp/bbc.0804f","http://hdl.loc.gov/loc.pnp/cph.3c34594","http://www.loc.gov/resource/bbc.0804f/","http://www.loc.gov/resource/bbc.0804b/","http://www.loc.gov/resource/cph.3c34594/","http://lccn.loc.gov/2008675173","","","","","","",""
