"access_restricted","original_format__001","original_format__002","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","index","group__001","group__002","group__003","group__004","title","online_format__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","location__001","location__002","number_former_id__-","location__003","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","count","dates","language__-","url","items","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014"
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007680724/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","arundel, tug (team member)","indianapolis hoosiers","indianapolis","national league","catcher","albumen prints","baseball cards","","","70","bbc","catalog","baseball-cards","","[Tug Arundel, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-03, no. 2 [P&P]","Gypsy Queens","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680724/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0060/0069f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0060/0069f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0000/0060/0069ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0000/0060/0069fr.jpg#h=640&w=364","//cdn.loc.gov/service/pnp/bbc/0000/0060/0069fv.jpg#h=1024&w=582","http://www.loc.gov/pictures/collection/bbc/item/2007680724/","http://www.loc.gov/item/2007680724/","http://www.loc.gov/pictures/item/2007680724/","http://hdl.loc.gov/loc.pnp/bbc.0069f","http://www.loc.gov/resource/bbc.0069f/","http://lccn.loc.gov/2007680724","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007680725/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","glasscock, jack (team member)","indianapolis hoosiers","indianapolis","national league","shortstop","albumen prints","baseball cards","","","71","bbc","catalog","baseball-cards","","[Jack Glasscock, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-03, no. 3 [P&P]","Gypsy Queens","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680725/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0070/0070f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0070/0070ft.gif#h=150&w=90","//cdn.loc.gov/service/pnp/bbc/0000/0070/0070f_150px.jpg#h=150&w=91","//cdn.loc.gov/service/pnp/bbc/0000/0070/0070fr.jpg#h=640&w=386","//cdn.loc.gov/service/pnp/bbc/0000/0070/0070fv.jpg#h=1024&w=618","http://www.loc.gov/pictures/collection/bbc/item/2007680725/","http://www.loc.gov/item/2007680725/","http://www.loc.gov/pictures/item/2007680725/","http://hdl.loc.gov/loc.pnp/bbc.0070f","http://www.loc.gov/resource/bbc.0070f/","http://lccn.loc.gov/2007680725","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007680726/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","barkley, sam (team member)","pittsburgh alleghenys","pittsburgh","national league","first baseman","albumen prints","baseball cards","","","72","bbc","catalog","baseball-cards","","[Sam Barkley, Pittsburgh Alleghenys, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-03, no. 4 [P&P]","Gypsy Queens","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680726/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0070/0071f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0070/0071f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0000/0070/0071ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0000/0070/0071fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0000/0070/0071fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2007680726/","http://www.loc.gov/item/2007680726/","http://www.loc.gov/pictures/item/2007680726/","http://hdl.loc.gov/loc.pnp/bbc.0071f","http://www.loc.gov/resource/bbc.0071f/","http://lccn.loc.gov/2007680726","","","","","","","",""
"False","photo, print, drawing","","charles gross & co.","http://www.loc.gov/item/2007680727/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","lyons, harry (team member)","philadelphia quakers","philadelphia","national league","left fielder","taylor, billy (team member)","trainer","albumen prints","baseball cards","73","bbc","catalog","baseball-cards","","[Harry Lyons and Billy Taylor, Philadelphia Quakers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-04, no. 1 [P&P]","Kalamazoo Bats (N690)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680727/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0070/0072f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0070/0072f_150px.jpg#h=150&w=93","//cdn.loc.gov/service/pnp/bbc/0000/0070/0072ft.gif#h=150&w=93","//cdn.loc.gov/service/pnp/bbc/0000/0070/0072fr.jpg#h=640&w=396","//cdn.loc.gov/service/pnp/bbc/0000/0070/0072fv.jpg#h=1024&w=634","http://www.loc.gov/pictures/collection/bbc/item/2007680727/","http://www.loc.gov/item/2007680727/","http://www.loc.gov/pictures/item/2007680727/","http://hdl.loc.gov/loc.pnp/bbc.0072f","http://www.loc.gov/resource/bbc.0072f/","http://lccn.loc.gov/2007680727","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007685599/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","burdock, jack (team member)","boston beaneaters","boston","national league","second baseman","albumen prints","baseball cards","","","74","bbc","catalog","baseball-cards","","[Black Jack Burdock, Boston Beaneaters, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1887","","LOT 13163-05, no. 1 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007685599/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0070/0073f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0070/0073f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0000/0070/0073ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0000/0070/0073fr.jpg#h=640&w=364","//cdn.loc.gov/service/pnp/bbc/0000/0070/0073fv.jpg#h=1024&w=582","http://www.loc.gov/pictures/collection/bbc/item/2007685599/","http://www.loc.gov/item/2007685599/","http://www.loc.gov/pictures/item/2007685599/","http://hdl.loc.gov/loc.pnp/bbc.0073f","http://www.loc.gov/resource/bbc.0073f/","http://lccn.loc.gov/2007685599","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007685690/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","madden, kid (team member)","boston beaneaters","boston","national league","pitcher","albumen prints","baseball cards","","","75","bbc","catalog","baseball-cards","","[Kid Madden, Boston Beaneaters, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1887","","LOT 13163-05, no. 10 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007685690/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0080/0082f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0080/0082f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0000/0080/0082ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0000/0080/0082fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0000/0080/0082fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2007685690/","http://www.loc.gov/item/2007685690/","http://www.loc.gov/pictures/item/2007685690/","http://hdl.loc.gov/loc.pnp/bbc.0082f","http://www.loc.gov/resource/bbc.0082f/","http://lccn.loc.gov/2007685690","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686506/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcaleer, jimmy (team member)","cleveland spiders","cleveland","national league","center fielder","albumen prints","baseball cards","","","76","bbc","catalog","baseball-cards","","[Jimmy McAleer, Cleveland Spiders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 100 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686506/","","False","//cdn.loc.gov/service/pnp/bbc/0100/0170/0172f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0170/0172f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0100/0170/0172ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0100/0170/0172fr.jpg#h=640&w=363","//cdn.loc.gov/service/pnp/bbc/0100/0170/0172fv.jpg#h=1024&w=581","http://www.loc.gov/pictures/collection/bbc/item/2007686506/","http://www.loc.gov/item/2007686506/","http://www.loc.gov/pictures/item/2007686506/","http://hdl.loc.gov/loc.pnp/bbc.0172f","http://www.loc.gov/resource/bbc.0172f/","http://lccn.loc.gov/2007686506","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686507/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcglone, john (team member)","cleveland spiders","cleveland","national league","third baseman","albumen prints","baseball cards","","","77","bbc","catalog","baseball-cards","","[John McGlone, Cleveland Spiders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 101 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686507/","","False","//cdn.loc.gov/service/pnp/bbc/0100/0170/0173f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0170/0173f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0100/0170/0173ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0100/0170/0173fr.jpg#h=640&w=342","//cdn.loc.gov/service/pnp/bbc/0100/0170/0173fv.jpg#h=1024&w=547","http://www.loc.gov/pictures/collection/bbc/item/2007686507/","http://www.loc.gov/item/2007686507/","http://www.loc.gov/pictures/item/2007686507/","http://hdl.loc.gov/loc.pnp/bbc.0173f","http://www.loc.gov/resource/bbc.0173f/","http://lccn.loc.gov/2007686507","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686508/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","radford, paul (team member)","cleveland spiders","cleveland","national league","right fielder","albumen prints","baseball cards","","","78","bbc","catalog","baseball-cards","","[Paul Radford, Cleveland Spiders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 102 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686508/","","False","//cdn.loc.gov/service/pnp/bbc/0100/0170/0174f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0170/0174f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0100/0170/0174ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0100/0170/0174fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/0100/0170/0174fv.jpg#h=1024&w=576","http://www.loc.gov/pictures/collection/bbc/item/2007686508/","http://www.loc.gov/item/2007686508/","http://www.loc.gov/pictures/item/2007686508/","http://hdl.loc.gov/loc.pnp/bbc.0174f","http://www.loc.gov/resource/bbc.0174f/","http://lccn.loc.gov/2007686508","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686509/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sutcliffe, sy (team member)","cleveland spiders","cleveland","national league","catcher","albumen prints","baseball cards","","","79","bbc","catalog","baseball-cards","","[Sy Sutcliffe, Cleveland Spiders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 103 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686509/","","False","//cdn.loc.gov/service/pnp/bbc/0100/0170/0175f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0170/0175f_150px.jpg#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0100/0170/0175ft.gif#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0100/0170/0175fr.jpg#h=640&w=336","//cdn.loc.gov/service/pnp/bbc/0100/0170/0175fv.jpg#h=1024&w=537","http://www.loc.gov/pictures/collection/bbc/item/2007686509/","http://www.loc.gov/item/2007686509/","http://www.loc.gov/pictures/item/2007686509/","http://hdl.loc.gov/loc.pnp/bbc.0175f","http://www.loc.gov/resource/bbc.0175f/","http://lccn.loc.gov/2007686509","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686510/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","tebeau, patsy (team member)","cleveland spiders","cleveland","national league","third baseman","albumen prints","baseball cards","","","80","bbc","catalog","baseball-cards","","[Patsy Tebeau, Cleveland Spiders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 104 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686510/","","False","//cdn.loc.gov/service/pnp/bbc/0100/0170/0176f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0170/0176f_150px.jpg#h=150&w=78","//cdn.loc.gov/service/pnp/bbc/0100/0170/0176ft.gif#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0100/0170/0176fr.jpg#h=640&w=335","//cdn.loc.gov/service/pnp/bbc/0100/0170/0176fv.jpg#h=1024&w=535","http://www.loc.gov/pictures/collection/bbc/item/2007686510/","http://www.loc.gov/item/2007686510/","http://www.loc.gov/pictures/item/2007686510/","http://hdl.loc.gov/loc.pnp/bbc.0176f","http://www.loc.gov/resource/bbc.0176f/","http://lccn.loc.gov/2007686510","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686511/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","zimmer, chief (team member)","cleveland spiders","cleveland","national league","catcher","albumen prints","baseball cards","","","81","bbc","catalog","baseball-cards","","[Chief Zimmer, Cleveland Spiders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 105 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686511/","","False","//cdn.loc.gov/service/pnp/bbc/0100/0170/0177f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0170/0177f_150px.jpg#h=150&w=77","//cdn.loc.gov/service/pnp/bbc/0100/0170/0177ft.gif#h=150&w=77","//cdn.loc.gov/service/pnp/bbc/0100/0170/0177fr.jpg#h=640&w=329","//cdn.loc.gov/service/pnp/bbc/0100/0170/0177fv.jpg#h=1024&w=526","http://www.loc.gov/pictures/collection/bbc/item/2007686511/","http://www.loc.gov/item/2007686511/","http://www.loc.gov/pictures/item/2007686511/","http://hdl.loc.gov/loc.pnp/bbc.0177f","http://www.loc.gov/resource/bbc.0177f/","http://lccn.loc.gov/2007686511","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686512/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","baldwin, lady (team member)","detroit wolverines","detroit","national league","pitcher","albumen prints","baseball cards","","","82","bbc","catalog","baseball-cards","","[Lady Baldwin, Detroit Wolverines, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 106 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686512/","","False","//cdn.loc.gov/service/pnp/bbc/0100/0170/0178f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0170/0178f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0100/0170/0178ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0100/0170/0178fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0100/0170/0178fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2007686512/","http://www.loc.gov/item/2007686512/","http://www.loc.gov/pictures/item/2007686512/","http://hdl.loc.gov/loc.pnp/bbc.0178f","http://www.loc.gov/resource/bbc.0178f/","http://lccn.loc.gov/2007686512","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686513/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","brouthers, dan (team member)","detroit wolverines","detroit","national league","first baseman","albumen prints","baseball cards","","","83","bbc","catalog","baseball-cards","","[Dan Brouthers, Detroit Wolverines, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 107 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686513/","","False","//cdn.loc.gov/service/pnp/bbc/0100/0170/0179f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0170/0179f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0100/0170/0179ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0100/0170/0179fr.jpg#h=640&w=347","//cdn.loc.gov/service/pnp/bbc/0100/0170/0179fv.jpg#h=1024&w=556","http://www.loc.gov/pictures/collection/bbc/item/2007686513/","http://www.loc.gov/item/2007686513/","http://www.loc.gov/pictures/item/2007686513/","http://hdl.loc.gov/loc.pnp/bbc.0179f","http://www.loc.gov/resource/bbc.0179f/","http://lccn.loc.gov/2007686513","","","","","","","",""
