"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","index","group__001","group__002","group__003","group__004","title","online_format__-","location__001","location__002","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012"
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686928/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dunlap, fred (team member)","pittsburgh alleghenys","pittsburgh","national league","captain","second baseman","albumen prints","baseball cards","","","","270","bbc","catalog","baseball-cards","","[Fred Dunlap, Pittsburgh Alleghenys, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 277 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686928/","False","//cdn.loc.gov/service/pnp/bbc/0300/0340/0349f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0340/0349f_150px.jpg#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0300/0340/0349ft.gif#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0300/0340/0349fr.jpg#h=640&w=337","//cdn.loc.gov/service/pnp/bbc/0300/0340/0349fv.jpg#h=1024&w=540","http://www.loc.gov/pictures/collection/bbc/item/2007686928/","http://www.loc.gov/item/2007686928/","http://www.loc.gov/pictures/item/2007686928/","http://hdl.loc.gov/loc.pnp/bbc.0349f","http://www.loc.gov/resource/bbc.0349f/","http://lccn.loc.gov/2007686928","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686929/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dunlap, fred (team member)","pittsburgh alleghenys","pittsburgh","national league","captain","second baseman","albumen prints","baseball cards","","","","271","bbc","catalog","baseball-cards","","[Fred Dunlap, Pittsburgh Alleghenys, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 278 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686929/","False","//cdn.loc.gov/service/pnp/bbc/0300/0350/0350f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0350/0350f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0300/0350/0350ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0300/0350/0350fr.jpg#h=640&w=343","//cdn.loc.gov/service/pnp/bbc/0300/0350/0350fv.jpg#h=1024&w=548","http://www.loc.gov/pictures/collection/bbc/item/2007686929/","http://www.loc.gov/item/2007686929/","http://www.loc.gov/pictures/item/2007686929/","http://hdl.loc.gov/loc.pnp/bbc.0350f","http://www.loc.gov/resource/bbc.0350f/","http://lccn.loc.gov/2007686929","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686930/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dunlap, fred (team member)","pittsburgh alleghenys","pittsburgh","national league","captain","second baseman","albumen prints","baseball cards","","","","272","bbc","catalog","baseball-cards","","[Fred Dunlap, Pittsburgh Alleghenys, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 279 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686930/","False","//cdn.loc.gov/service/pnp/bbc/0300/0350/0351f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0350/0351f_150px.jpg#h=150&w=91","//cdn.loc.gov/service/pnp/bbc/0300/0350/0351ft.gif#h=150&w=91","//cdn.loc.gov/service/pnp/bbc/0300/0350/0351fr.jpg#h=640&w=389","//cdn.loc.gov/service/pnp/bbc/0300/0350/0351fv.jpg#h=1024&w=623","http://www.loc.gov/pictures/collection/bbc/item/2007686930/","http://www.loc.gov/item/2007686930/","http://www.loc.gov/pictures/item/2007686930/","http://hdl.loc.gov/loc.pnp/bbc.0351f","http://www.loc.gov/resource/bbc.0351f/","http://lccn.loc.gov/2007686930","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007685648/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","wise, sam (team member)","boston beaneaters","boston","national league","shortstop","albumen prints","baseball cards","","","","","273","bbc","catalog","baseball-cards","","[Sam Wise, Boston Beaneaters, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1887","","LOT 13163-05, no. 28 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685648/","False","//cdn.loc.gov/service/pnp/bbc/0100/0100/0100f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0100/0100f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0100/0100/0100ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0100/0100/0100fr.jpg#h=640&w=354","//cdn.loc.gov/service/pnp/bbc/0100/0100/0100fv.jpg#h=1024&w=566","http://www.loc.gov/pictures/collection/bbc/item/2007685648/","http://www.loc.gov/item/2007685648/","http://www.loc.gov/pictures/item/2007685648/","http://hdl.loc.gov/loc.pnp/bbc.0100f","http://www.loc.gov/resource/bbc.0100f/","http://lccn.loc.gov/2007685648","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686931/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dunlap, fred (team member)","pittsburgh alleghenys","pittsburgh","national league","captain","second baseman","albumen prints","baseball cards","","","","274","bbc","catalog","baseball-cards","","[Fred Dunlap, Pittsburgh Alleghenys, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 280 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686931/","False","//cdn.loc.gov/service/pnp/bbc/0300/0350/0352f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0350/0352f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0300/0350/0352ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0300/0350/0352fr.jpg#h=640&w=366","//cdn.loc.gov/service/pnp/bbc/0300/0350/0352fv.jpg#h=1024&w=585","http://www.loc.gov/pictures/collection/bbc/item/2007686931/","http://www.loc.gov/item/2007686931/","http://www.loc.gov/pictures/item/2007686931/","http://hdl.loc.gov/loc.pnp/bbc.0352f","http://www.loc.gov/resource/bbc.0352f/","http://lccn.loc.gov/2007686931","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686932/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dunlap, fred (team member)","pittsburgh alleghenys","pittsburgh","national league","captain","second baseman","albumen prints","baseball cards","","","","275","bbc","catalog","baseball-cards","","[Fred Dunlap, Pittsburgh Alleghenys, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 281 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686932/","False","//cdn.loc.gov/service/pnp/bbc/0300/0350/0353f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0350/0353f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0300/0350/0353ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0300/0350/0353fr.jpg#h=640&w=348","//cdn.loc.gov/service/pnp/bbc/0300/0350/0353fv.jpg#h=1024&w=556","http://www.loc.gov/pictures/collection/bbc/item/2007686932/","http://www.loc.gov/item/2007686932/","http://www.loc.gov/pictures/item/2007686932/","http://hdl.loc.gov/loc.pnp/bbc.0353f","http://www.loc.gov/resource/bbc.0353f/","http://lccn.loc.gov/2007686932","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686933/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","fields, jocko (team member)","pittsburgh alleghenys","pittsburgh","national league","catcher","albumen prints","baseball cards","","","","","276","bbc","catalog","baseball-cards","","[Jocko Fields, Pittsburgh Alleghenys, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 282 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686933/","False","//cdn.loc.gov/service/pnp/bbc/0300/0350/0354f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0350/0354f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0300/0350/0354ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0300/0350/0354fr.jpg#h=640&w=354","//cdn.loc.gov/service/pnp/bbc/0300/0350/0354fv.jpg#h=1024&w=566","http://www.loc.gov/pictures/collection/bbc/item/2007686933/","http://www.loc.gov/item/2007686933/","http://www.loc.gov/pictures/item/2007686933/","http://hdl.loc.gov/loc.pnp/bbc.0354f","http://www.loc.gov/resource/bbc.0354f/","http://lccn.loc.gov/2007686933","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686934/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","galvin, pud (team member)","pittsburgh alleghenys","pittsburgh","national league","pitcher","albumen prints","baseball cards","","","","","277","bbc","catalog","baseball-cards","","[Pud Galvin, Pittsburgh Alleghenys, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 283 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686934/","False","//cdn.loc.gov/service/pnp/bbc/0300/0350/0355f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0350/0355f_150px.jpg#h=150&w=88","//cdn.loc.gov/service/pnp/bbc/0300/0350/0355ft.gif#h=150&w=88","//cdn.loc.gov/service/pnp/bbc/0300/0350/0355fr.jpg#h=640&w=376","//cdn.loc.gov/service/pnp/bbc/0300/0350/0355fv.jpg#h=1024&w=602","http://www.loc.gov/pictures/collection/bbc/item/2007686934/","http://www.loc.gov/item/2007686934/","http://www.loc.gov/pictures/item/2007686934/","http://hdl.loc.gov/loc.pnp/bbc.0355f","http://www.loc.gov/resource/bbc.0355f/","http://lccn.loc.gov/2007686934","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686935/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","galvin, pud (team member)","pittsburgh alleghenys","pittsburgh","national league","pitcher","albumen prints","baseball cards","","","","","278","bbc","catalog","baseball-cards","","[Pud Galvin, Pittsburgh Alleghenys, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 284 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686935/","False","//cdn.loc.gov/service/pnp/bbc/0300/0350/0356f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0350/0356f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0300/0350/0356ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0300/0350/0356fr.jpg#h=640&w=348","//cdn.loc.gov/service/pnp/bbc/0300/0350/0356fv.jpg#h=1024&w=556","http://www.loc.gov/pictures/collection/bbc/item/2007686935/","http://www.loc.gov/item/2007686935/","http://www.loc.gov/pictures/item/2007686935/","http://hdl.loc.gov/loc.pnp/bbc.0356f","http://www.loc.gov/resource/bbc.0356f/","http://lccn.loc.gov/2007686935","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686936/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","kuehne, willie (team member)","pittsburgh alleghenys","pittsburgh","national league","third baseman","albumen prints","baseball cards","","","","","279","bbc","catalog","baseball-cards","","[Willie Kuehne, Pittsburgh Alleghenys, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 285 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686936/","False","//cdn.loc.gov/service/pnp/bbc/0300/0350/0357f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0350/0357f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0300/0350/0357ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0300/0350/0357fr.jpg#h=640&w=344","//cdn.loc.gov/service/pnp/bbc/0300/0350/0357fv.jpg#h=1024&w=550","http://www.loc.gov/pictures/collection/bbc/item/2007686936/","http://www.loc.gov/item/2007686936/","http://www.loc.gov/pictures/item/2007686936/","http://hdl.loc.gov/loc.pnp/bbc.0357f","http://www.loc.gov/resource/bbc.0357f/","http://lccn.loc.gov/2007686936","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686937/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","lauer, chuck (team member)","pittsburgh alleghenys","pittsburgh","national league","catcher","albumen prints","baseball cards","","","","","280","bbc","catalog","baseball-cards","","[Chuck Lauer, Pittsburgh Alleghenys, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 286 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686937/","False","//cdn.loc.gov/service/pnp/bbc/0300/0350/0358f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0350/0358f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0300/0350/0358ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0300/0350/0358fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0300/0350/0358fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2007686937/","http://www.loc.gov/item/2007686937/","http://www.loc.gov/pictures/item/2007686937/","http://hdl.loc.gov/loc.pnp/bbc.0358f","http://www.loc.gov/resource/bbc.0358f/","http://lccn.loc.gov/2007686937","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686938/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","maul, al (team member)","pittsburgh alleghenys","pittsburgh","national league","pitcher","albumen prints","baseball cards","","","","","281","bbc","catalog","baseball-cards","","[Al Maul, Pittsburgh Alleghenys, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 287 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686938/","False","//cdn.loc.gov/service/pnp/bbc/0300/0350/0359f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0350/0359f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0300/0350/0359ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0300/0350/0359fr.jpg#h=640&w=349","//cdn.loc.gov/service/pnp/bbc/0300/0350/0359fv.jpg#h=1024&w=558","http://www.loc.gov/pictures/collection/bbc/item/2007686938/","http://www.loc.gov/item/2007686938/","http://www.loc.gov/pictures/item/2007686938/","http://hdl.loc.gov/loc.pnp/bbc.0359f","http://www.loc.gov/resource/bbc.0359f/","http://lccn.loc.gov/2007686938","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686939/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","maul, al (team member)","pittsburgh alleghenys","pittsburgh","national league","pitcher","albumen prints","baseball cards","","","","","282","bbc","catalog","baseball-cards","","[Al Maul, Pittsburgh Alleghenys, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 288 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686939/","False","//cdn.loc.gov/service/pnp/bbc/0300/0360/0360f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0360/0360f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0300/0360/0360ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0300/0360/0360fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0300/0360/0360fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2007686939/","http://www.loc.gov/item/2007686939/","http://www.loc.gov/pictures/item/2007686939/","http://hdl.loc.gov/loc.pnp/bbc.0360f","http://www.loc.gov/resource/bbc.0360f/","http://lccn.loc.gov/2007686939","","","","","",""
