"access_restricted","site__001","site__002","original_format__001","original_format__002","contributor__001","contributor__002","contributor__003","contributor__004","contributor__005","contributor__006","id","partof__001","partof__002","partof__003","partof__004","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","subject__013","index","group__001","group__002","group__003","group__004","title","segments__url","segments__count","segments__link","online_format__-","location__001","location__002","location__003","location__004","location__005","location__006","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","extract_timestamp","date","shelf_id","count","other_title__001","other_title__002","other_title__003","dates__001","dates__002","dates__003","dates__004","dates__005","dates__006","dates__007","dates__008","dates__009","dates__010","language__001","language__002","language__003","url","items","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009"
"False","performingarts","catalog","notated music","","arthur p. schmidt","müller, julius e.","","","","","http://www.loc.gov/item/2017570109/","baseball sheet music","performing arts encyclopedia","catalog","","marches (piano)","juvenile","baseball","songs and music","notated music","scores","marches (music)","","","","","","","13","special/baseball","catalog","pae-temp","main-catalog","Children's pleasures Bat and ball march","https://www.loc.gov/resource/musbaseball.100042.0/","3","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:musbaseball.100042.0/&fo=json&sb=shelf-id&st=gallery","image","boston","massachusetts","","","","","image/tiff","image/jp2","image/gif","image/jpeg","True","Notated Music.   Scores..   Marches (Music).   Julius E. Müller. (Statement Of Responsibility).   Solo piano.   Title from caption.   ""Children's pleasures, easy compositions for pianoforte""--Cover.   Staff notation. (Language).","2018-05-18T16:43:04.247Z","2018-05-18T16:41:58.915Z","1880","M1380 .M","","","","","1908-01-01T00:00:00Z","1880-01-01T00:00:00Z","","","","","","","","","no linguistic content","not applicable","","https://www.loc.gov/item/2017570109/","","True","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100042:musbaseball-100042.0001/full/pct:6.25/0/default.jpg","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100042:musbaseball-100042.0001/full/pct:6.25/0/default.jpg#h=359&w=280","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100042:musbaseball-100042.0001/full/pct:12.5/0/default.jpg#h=718&w=559","","http://lccn.loc.gov/2017570109","http://www.loc.gov/item/2017570109/","http://www.loc.gov/item/musbaseball.100042/","http://www.loc.gov/resource/musbaseball.100042.0/","http://www.loc.gov/item/2017570109","http://www.loc.gov/resource/2017570109","","",""
"False","performingarts","catalog","notated music","","m. witmark and sons","orlob, harold","hollins, m. h.","","","","http://www.loc.gov/item/2017570111/","baseball sheet music","performing arts encyclopedia","catalog","","revues","excerpts","vaudeville songs","songs with piano","popular music","notated music","scores","united states","","","","","","14","special/baseball","catalog","pae-temp","main-catalog","A la Broadway You have to hand it to them","https://www.loc.gov/resource/musbaseball.100004.0/","8","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:musbaseball.100004.0/&fo=json&sb=shelf-id&st=gallery","image","united states","new york","","","","","image/tiff","image/jp2","image/gif","image/jpeg","True","Notated Music.   Scores.   Excerpts..   Popular Music..   Vaudeville Songs..   lyric by M. H. Hollins ; music by Harold Orlob. (Statement Of Responsibility).   For singer and piano.   Caption title.   Copy 3 has cover only.   English words. (Language).   Staff notation. (Language).","2018-05-18T16:43:02.125Z","2018-05-18T16:41:58.915Z","1911","M1508 A la Broadway","","","","","1911-01-01T00:00:00Z","","","","","","","","","","english","","","https://www.loc.gov/item/2017570111/","","True","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100004:musbaseball-100004.0001/full/pct:6.25/0/default.jpg","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100004:musbaseball-100004.0001/full/pct:6.25/0/default.jpg#h=353&w=271","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100004:musbaseball-100004.0001/full/pct:12.5/0/default.jpg#h=705&w=541","","http://lccn.loc.gov/2017570111","http://www.loc.gov/item/2017570111/","http://www.loc.gov/item/musbaseball.100004/","http://www.loc.gov/resource/musbaseball.100004.0/","http://www.loc.gov/item/2017570111","http://www.loc.gov/resource/2017570111","","",""
"False","performingarts","catalog","notated music","","waterson, berlin & snyder co.","edwards, gus","timberg, herman","","","","http://www.loc.gov/item/2017570210/","baseball sheet music","performing arts encyclopedia","catalog","","musicals","excerpts","scores","songs with piano","childhood","songs and music","notated music","songs","","","","","","15","special/baseball","catalog","pae-temp","main-catalog","School days (Musical) Give me back my school days","https://www.loc.gov/resource/musbaseball.100067.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:musbaseball.100067.0/&fo=json&sb=shelf-id&st=gallery","image","new york","","","","","","image/tiff","image/jp2","image/gif","image/jpeg","True","Notated Music.   Scores..   Songs..   Excerpts..   words and music by Herman Timberg. (Statement Of Responsibility).   Caption title.   ""Sung with great success in Vaughan Glaser's production of School Days""--cover.   English words. (Language).   Staff notation. (Language).","2018-05-18T16:43:05.740Z","2018-05-18T16:41:58.915Z","1915","M1508 School days","","","","","1915-01-01T00:00:00Z","","","","","","","","","","english","","","https://www.loc.gov/item/2017570210/","","True","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100067:musbaseball-100067.0001/full/pct:6.25/0/default.jpg","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100067:musbaseball-100067.0001/full/pct:6.25/0/default.jpg#h=353&w=277","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100067:musbaseball-100067.0001/full/pct:12.5/0/default.jpg#h=706&w=553","","http://lccn.loc.gov/2017570210","http://www.loc.gov/item/2017570210/","http://www.loc.gov/item/musbaseball.100067/","http://www.loc.gov/resource/musbaseball.100067.0/","http://www.loc.gov/item/2017570210","http://www.loc.gov/resource/2017570210","","",""
"False","performingarts","catalog","notated music","","sam fox publishing co.","zamecnik, j. s. (john s.)","","","","","http://www.loc.gov/item/2017570161/","baseball sheet music","performing arts encyclopedia","catalog","","choruses, secular (men's voices, 4 parts) with piano","marching songs","popular music","universities and colleges","songs and music","mr-pp","notated music","marches (music)","united states","","","","","16","special/baseball","catalog","pae-temp","main-catalog","College capers march two step","https://www.loc.gov/resource/musbaseball.100020.0/","8","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:musbaseball.100020.0/&fo=json&sb=shelf-id&st=gallery","image","united states","ohio","cleveland","","","","image/tiff","image/jp2","image/gif","image/jpeg","True","Mr-Pp.   Notated Music.   Popular Music..   Marches (Music).   by J.S. Zamecnik. (Statement Of Responsibility).   For piano with men's chorus (TTBB).   Cover illustration features inset illustrations of various college scenes, including young man in baseball attire waving pennant.   Chorus score (1 page) bound in with full score.   English words. (Language).   Staff notation. (Language).","2018-05-18T16:43:02.807Z","2018-05-18T16:41:58.915Z","1912","M1552 .Z","","","","","1912-01-01T00:00:00Z","","","","","","","","","","english","","","https://www.loc.gov/item/2017570161/","","True","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100020:musbaseball-100020.0001/full/pct:6.25/0/default.jpg","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100020:musbaseball-100020.0001/full/pct:6.25/0/default.jpg#h=348&w=282","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100020:musbaseball-100020.0001/full/pct:12.5/0/default.jpg#h=696&w=563","","http://lccn.loc.gov/2017570161","http://www.loc.gov/item/2017570161/","http://www.loc.gov/item/musbaseball.100020/","http://www.loc.gov/resource/musbaseball.100020.0/","http://www.loc.gov/item/2017570161","http://www.loc.gov/resource/2017570161","","",""
"False","performingarts","catalog","notated music","","m. alston","alston, bessie","","","","","http://www.loc.gov/item/2017570206/","baseball sheet music","performing arts encyclopedia","catalog","","popular music","songs with piano","notated music","scores","songs","united states","","","","","","","","17","special/baseball","catalog","pae-temp","main-catalog","Trials of a boy","https://www.loc.gov/resource/musbaseball.100087.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:musbaseball.100087.0/&fo=json&sb=shelf-id&st=gallery","image","united states","salt lake city","utah","","","","image/tiff","image/jp2","image/gif","image/jpeg","True","Notated Music.   Scores..   Songs..   Popular Music..   by Bessie M. Alston. (Statement Of Responsibility).   For singer and piano.   English words. (Language).   Staff notation. (Language).","2018-05-18T16:43:06.647Z","2018-05-18T16:41:58.915Z","1916","M1630.2 .A","","","","","1916-01-01T00:00:00Z","","","","","","","","","","english","","","https://www.loc.gov/item/2017570206/","","True","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100087:musbaseball-100087.0001/full/pct:6.25/0/default.jpg","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100087:musbaseball-100087.0001/full/pct:6.25/0/default.jpg#h=350&w=272","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100087:musbaseball-100087.0001/full/pct:12.5/0/default.jpg#h=699&w=544","","http://lccn.loc.gov/2017570206","http://www.loc.gov/item/2017570206/","http://www.loc.gov/item/musbaseball.100087/","http://www.loc.gov/resource/musbaseball.100087.0/","http://www.loc.gov/item/2017570206","http://www.loc.gov/resource/2017570206","","",""
"False","performingarts","catalog","notated music","","triangle music pu co.","briegel, george f. (george frederick)","kelly, slide","","","","http://www.loc.gov/item/2017570115/","baseball sheet music","performing arts encyclopedia","catalog","","popular music","songs with piano","trombone","songs and music","notated music","songs","scores","united states","","","","","","18","special/baseball","catalog","pae-temp","main-catalog","Slide, Kelly, slide (trombone blues)","https://www.loc.gov/resource/musbaseball.100072.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:musbaseball.100072.0/&fo=json&sb=shelf-id&st=gallery","image","united states","new york","","","","","image/tiff","image/jp2","image/gif","image/jpeg","True","Notated Music.   Popular Music..   Songs..   Scores..   music by George F. Briegel ; words by ""Slide"" Kelly. (Statement Of Responsibility).   Popular song for singer and piano.   Caption title.   English words. (Language).   Staff notation. (Language).","2018-05-18T16:43:05.740Z","2018-05-18T16:41:58.915Z","1920","M1630.2 .B","","","","","1920-01-01T00:00:00Z","","","","","","","","","","english","","","https://www.loc.gov/item/2017570115/","","True","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100072:musbaseball-100072.0001/full/pct:6.25/0/default.jpg","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100072:musbaseball-100072.0001/full/pct:6.25/0/default.jpg#h=320&w=246","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100072:musbaseball-100072.0001/full/pct:12.5/0/default.jpg#h=639&w=491","","http://lccn.loc.gov/2017570115","http://www.loc.gov/item/2017570115/","http://www.loc.gov/item/musbaseball.100072/","http://www.loc.gov/resource/musbaseball.100072.0/","http://www.loc.gov/item/2017570115","http://www.loc.gov/resource/2017570115","","",""
"False","performingarts","catalog","notated music","","shapiro","davidson ((composer))","godmilow ((composer))","browne, raymond a.","davidson","godmilow","http://www.loc.gov/item/2017570114/","baseball sheet music","performing arts encyclopedia","catalog","","popular music","songs with piano","notated music","songs","scores","united states","","","","","","","","19","special/baseball","catalog","pae-temp","main-catalog","Playing the game of love","https://www.loc.gov/resource/musbaseball.100074.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:musbaseball.100074.0/&fo=json&sb=shelf-id&st=gallery","image","united states","new york","","","","","image/tiff","image/jp2","image/gif","image/jpeg","True","Notated Music.   Popular Music..   Songs..   Scores..   music by Davidson-Godmilow ; words by Raymond A. Browne. (Statement Of Responsibility).   Popular song for singer and piano.   Cover title.   Cover image features photograph of Davidson and Godmilow. No explicit mention of baseball in lyrics, but chorus uses phrasing of ""playing the game"" and ""the grand old game.""   English words. (Language).   Staff notation. (Language).","2018-05-18T16:43:05.740Z","2018-05-18T16:41:58.915Z","1910","M1630.2 .D","","","","","1910-01-01T00:00:00Z","","","","","","","","","","english","","","https://www.loc.gov/item/2017570114/","","True","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100074:musbaseball-100074.0001/full/pct:6.25/0/default.jpg","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100074:musbaseball-100074.0001/full/pct:6.25/0/default.jpg#h=354&w=276","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100074:musbaseball-100074.0001/full/pct:12.5/0/default.jpg#h=708&w=552","","http://lccn.loc.gov/2017570114","http://www.loc.gov/item/2017570114/","http://www.loc.gov/item/musbaseball.100074/","http://www.loc.gov/resource/musbaseball.100074.0/","http://www.loc.gov/item/2017570114","http://www.loc.gov/resource/2017570114","","",""
"False","performingarts","catalog","notated music","","held, will","de jarnette, j. a. (dr)","de jarnette, j. a.","","","","http://www.loc.gov/item/2017570117/","baseball sheet music","performing arts encyclopedia","catalog","","sunday, billy","songs and music","popular music","songs with piano","evangelists","notated music","scores","songs","united states","","","","","20","special/baseball","catalog","pae-temp","main-catalog","The   Billy Sunday glide","https://www.loc.gov/resource/musbaseball.100016.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:musbaseball.100016.0/&fo=json&sb=shelf-id&st=gallery","image","united states","no place, unknown, or undetermined","","","","","image/tiff","image/jp2","image/gif","image/jpeg","True","Notated Music.   Scores..   Songs..   Popular Music..   music by Will Held ; words by Dr. J. A. De Jarnette. (Statement Of Responsibility).   For singer and piano.   English words. (Language).   Staff notation. (Language).","2018-05-18T16:43:02.807Z","2018-05-18T16:41:58.915Z","1912","M1630.2 .H","","","","","1912-01-01T00:00:00Z","","","","","","","","","","english","","","https://www.loc.gov/item/2017570117/","","True","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100016:musbaseball-100016.0001/full/pct:6.25/0/default.jpg","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100016:musbaseball-100016.0001/full/pct:6.25/0/default.jpg#h=356&w=278","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100016:musbaseball-100016.0001/full/pct:12.5/0/default.jpg#h=712&w=556","","http://lccn.loc.gov/2017570117","http://www.loc.gov/item/2017570117/","http://www.loc.gov/item/musbaseball.100016/","http://www.loc.gov/resource/musbaseball.100016.0/","http://www.loc.gov/item/2017570117","http://www.loc.gov/resource/2017570117","","",""
"False","performingarts","catalog","notated music","","national music co.","northrup, theo. h. (theodore h.)","","","","","http://www.loc.gov/item/2017570116/","baseball sheet music","performing arts encyclopedia","catalog","","popular music","to 1901","songs with piano","baseball","songs and music","notated music","songs","scores","united states","","","","","21","special/baseball","catalog","pae-temp","main-catalog","Sure! You're off your base again, Pat McCann","https://www.loc.gov/resource/musbaseball.100021.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:musbaseball.100021.0/&fo=json&sb=shelf-id&st=gallery","image","united states","chicago","illinois","","","","image/tiff","image/jp2","image/gif","image/jpeg","True","Notated Music.   Popular Music..   Songs..   Scores..   song composed by Theo. H. Northrup. (Statement Of Responsibility).   Popular song for singer and piano.   Cover title.   ""Comic song""--Caption.   English words. (Language).   Staff notation. (Language).","2018-05-18T16:43:03.485Z","2018-05-18T16:41:58.915Z","1893","M1630.2 .N","","","","","1893-01-01T00:00:00Z","","","","","","","","","","english","","","https://www.loc.gov/item/2017570116/","","True","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100021:musbaseball-100021.0001/full/pct:6.25/0/default.jpg","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100021:musbaseball-100021.0001/full/pct:6.25/0/default.jpg#h=358&w=274","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100021:musbaseball-100021.0001/full/pct:12.5/0/default.jpg#h=716&w=548","","http://lccn.loc.gov/2017570116","http://www.loc.gov/item/2017570116/","http://www.loc.gov/item/musbaseball.100021/","http://www.loc.gov/resource/musbaseball.100021.0/","http://www.loc.gov/item/2017570116","http://www.loc.gov/resource/2017570116","","",""
"False","performingarts","catalog","notated music","","petrie music company","skelly, j. p. (joseph p.)","","","","","http://www.loc.gov/item/2017570113/","baseball sheet music","performing arts encyclopedia","catalog","","popular music","to 1901","songs with piano","notated music","songs","scores","united states","","","","","","","22","special/baseball","catalog","pae-temp","main-catalog","Over the fence is out!","https://www.loc.gov/resource/musbaseball.100028.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:musbaseball.100028.0/&fo=json&sb=shelf-id&st=gallery","image","united states","chicago","illinois","","","","image/tiff","image/jp2","image/gif","image/jpeg","True","Notated Music.   Popular Music..   Songs..   Scores..   words & music by J. P. Skelly. (Statement Of Responsibility).   Popular song for singer and piano.   Cover title.   English words. (Language).   Staff notation. (Language).","2018-05-18T16:43:03.485Z","2018-05-18T16:41:58.915Z","1895","M1630.2 .S","","","","","1895-01-01T00:00:00Z","","","","","","","","","","english","","","https://www.loc.gov/item/2017570113/","","True","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100028:musbaseball-100028.0001/full/pct:6.25/0/default.jpg","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100028:musbaseball-100028.0001/full/pct:6.25/0/default.jpg#h=362&w=282","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100028:musbaseball-100028.0001/full/pct:12.5/0/default.jpg#h=724&w=563","","http://lccn.loc.gov/2017570113","http://www.loc.gov/item/2017570113/","http://www.loc.gov/item/musbaseball.100028/","http://www.loc.gov/resource/musbaseball.100028.0/","http://www.loc.gov/item/2017570113","http://www.loc.gov/resource/2017570113","","",""
"False","performingarts","catalog","notated music","","turner, george chittenden","","","","","","http://www.loc.gov/item/2017570125/","baseball sheet music","performing arts encyclopedia","catalog","","popular music","lead sheets","baseball","songs and music","notated music","united states","","","","","","","","23","special/baseball","catalog","pae-temp","main-catalog","Base ball blues","https://www.loc.gov/resource/musbaseball.100046.0/","2","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:musbaseball.100046.0/&fo=json&sb=shelf-id&st=gallery","image","united states","no place, unknown, or undetermined","","","","","image/tiff","image/jp2","image/gif","image/jpeg","True","Notated Music.   Lead Sheets..   Popular Music..   words by George Turner ; music by George Turner. (Statement Of Responsibility).   English words, printed separately as text on accompanying sheet. (Language).   Staff notation. (Language).","2018-05-18T16:43:04.247Z","2018-05-18T16:41:58.915Z","1921","M1630.2 .T","","","","","1921-01-01T00:00:00Z","","","","","","","","","","english","","","https://www.loc.gov/item/2017570125/","","True","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100046:musbaseball-100046.0001/full/pct:6.25/0/default.jpg","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100046:musbaseball-100046.0001/full/pct:6.25/0/default.jpg#h=225&w=222","//tile.loc.gov/image-services/iiif/service:music:musbaseball:musbaseball-100046:musbaseball-100046.0001/full/pct:12.5/0/default.jpg#h=450&w=444","","http://lccn.loc.gov/2017570125","http://www.loc.gov/item/2017570125/","http://www.loc.gov/item/musbaseball.100046/","http://www.loc.gov/resource/musbaseball.100046.0/","http://www.loc.gov/item/2017570125","http://www.loc.gov/resource/2017570125","","",""
