"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","index","group__001","group__002","group__003","title","online_format__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676807/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","chase, hal (team member)","new york highlanders","new york","american league","first baseman","baseball cards","relief prints","color","","","904","bbc","catalog","baseball-cards","[Hal Chase, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 301 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676807/","False","//cdn.loc.gov/service/pnp/bbc/0900/0970/0970f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0970/0970f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0970/0970ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0970/0970fr.jpg#h=640&w=353","//cdn.loc.gov/service/pnp/bbc/0900/0970/0970fv.jpg#h=1024&w=565","http://www.loc.gov/pictures/collection/bbc/item/2008676807/","http://hdl.loc.gov/loc.pnp/bbc.0970b","http://www.loc.gov/item/2008676807/","http://www.loc.gov/pictures/item/2008676807/","http://hdl.loc.gov/loc.pnp/bbc.0970f","http://www.loc.gov/resource/bbc.0970f/","http://www.loc.gov/resource/bbc.0970b/","http://lccn.loc.gov/2008676807","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676808/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","chase, hal (team member)","new york highlanders","new york","american league","first baseman","baseball cards","relief prints","color","","","905","bbc","catalog","baseball-cards","[Hal Chase, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 302 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676808/","False","//cdn.loc.gov/service/pnp/bbc/0900/0970/0971f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0970/0971f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0900/0970/0971ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0900/0970/0971fr.jpg#h=640&w=364","//cdn.loc.gov/service/pnp/bbc/0900/0970/0971fv.jpg#h=1024&w=582","http://www.loc.gov/pictures/collection/bbc/item/2008676808/","http://hdl.loc.gov/loc.pnp/bbc.0971b","http://www.loc.gov/item/2008676808/","http://www.loc.gov/pictures/item/2008676808/","http://hdl.loc.gov/loc.pnp/bbc.0971f","http://www.loc.gov/resource/bbc.0971f/","http://www.loc.gov/resource/bbc.0971b/","http://lccn.loc.gov/2008676808","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676809/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","chase, hal (team member)","new york highlanders","new york","american league","first baseman","baseball cards","relief prints","color","","","906","bbc","catalog","baseball-cards","[Hal Chase, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 303 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676809/","False","//cdn.loc.gov/service/pnp/bbc/0900/0970/0972f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0970/0972f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0970/0972ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0970/0972fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0900/0970/0972fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2008676809/","http://hdl.loc.gov/loc.pnp/bbc.0972b","http://www.loc.gov/item/2008676809/","http://www.loc.gov/pictures/item/2008676809/","http://hdl.loc.gov/loc.pnp/bbc.0972f","http://www.loc.gov/resource/bbc.0972f/","http://www.loc.gov/resource/bbc.0972b/","http://lccn.loc.gov/2008676809","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676810/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","chesbro, jack (team member)","new york highlanders","new york","american league","pitcher","baseball cards","relief prints","color","","","907","bbc","catalog","baseball-cards","[Jack Chesbro, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 304 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676810/","False","//cdn.loc.gov/service/pnp/bbc/0900/0970/0973f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0970/0973f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0900/0970/0973ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0900/0970/0973fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/0900/0970/0973fv.jpg#h=1024&w=579","http://www.loc.gov/pictures/collection/bbc/item/2008676810/","http://hdl.loc.gov/loc.pnp/bbc.0973b","http://www.loc.gov/item/2008676810/","http://www.loc.gov/pictures/item/2008676810/","http://hdl.loc.gov/loc.pnp/bbc.0973f","http://www.loc.gov/resource/bbc.0973f/","http://www.loc.gov/resource/bbc.0973b/","http://lccn.loc.gov/2008676810","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676811/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","cree, birdie (team member)","new york highlanders","new york","american league","left fielder","baseball cards","relief prints","color","","","908","bbc","catalog","baseball-cards","[Birdie Cree, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 305 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676811/","False","//cdn.loc.gov/service/pnp/bbc/0900/0970/0974f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0970/0974f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0970/0974ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0970/0974fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0900/0970/0974fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2008676811/","http://hdl.loc.gov/loc.pnp/bbc.0974b","http://www.loc.gov/item/2008676811/","http://www.loc.gov/pictures/item/2008676811/","http://hdl.loc.gov/loc.pnp/bbc.0974f","http://www.loc.gov/resource/bbc.0974f/","http://www.loc.gov/resource/bbc.0974b/","http://lccn.loc.gov/2008676811","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676812/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","demmitt, ray (team member)","new york highlanders","new york","american league","center fielder","baseball cards","relief prints","color","","","909","bbc","catalog","baseball-cards","[Ray Demmitt, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 306 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676812/","False","//cdn.loc.gov/service/pnp/bbc/0900/0970/0975f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0970/0975f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0900/0970/0975ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0900/0970/0975fr.jpg#h=640&w=345","//cdn.loc.gov/service/pnp/bbc/0900/0970/0975fv.jpg#h=1024&w=553","http://www.loc.gov/pictures/collection/bbc/item/2008676812/","http://hdl.loc.gov/loc.pnp/bbc.0975b","http://www.loc.gov/item/2008676812/","http://www.loc.gov/pictures/item/2008676812/","http://hdl.loc.gov/loc.pnp/bbc.0975f","http://www.loc.gov/resource/bbc.0975f/","http://www.loc.gov/resource/bbc.0975b/","http://lccn.loc.gov/2008676812","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675175/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","elberfeld, kid (team member)","new york highlanders","new york","american league","shortstop","baseball cards","relief prints","color","","","910","bbc","catalog","baseball-cards","[Kid Elberfeld, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","LOT 13163-18, no. 307 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675175/","False","//cdn.loc.gov/service/pnp/bbc/0900/0970/0976f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0970/0976f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0970/0976ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0970/0976fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0900/0970/0976fv.jpg#h=1024&w=567","http://www.loc.gov/pictures/collection/bbc/item/2008675175/","http://hdl.loc.gov/loc.pnp/bbc.0976b","http://hdl.loc.gov/loc.pnp/cph.3g06950","http://www.loc.gov/item/2008675175/","http://www.loc.gov/pictures/item/2008675175/","http://hdl.loc.gov/loc.pnp/bbc.0976f","http://hdl.loc.gov/loc.pnp/cph.3g06984","http://www.loc.gov/resource/bbc.0976f/","http://www.loc.gov/resource/bbc.0976b/","http://www.loc.gov/resource/cph.3g06984/","http://www.loc.gov/resource/cph.3g06950/","http://lccn.loc.gov/2008675175"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676813/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","engle, clyde (team member)","new york highlanders","new york","american league","outfielder","baseball cards","relief prints","color","","","911","bbc","catalog","baseball-cards","[Clyde Engle, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 308 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676813/","False","//cdn.loc.gov/service/pnp/bbc/0900/0970/0977f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0970/0977f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0900/0970/0977ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0900/0970/0977fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/0900/0970/0977fv.jpg#h=1024&w=579","http://www.loc.gov/pictures/collection/bbc/item/2008676813/","http://hdl.loc.gov/loc.pnp/bbc.0977b","http://www.loc.gov/item/2008676813/","http://www.loc.gov/pictures/item/2008676813/","http://hdl.loc.gov/loc.pnp/bbc.0977f","http://www.loc.gov/resource/bbc.0977f/","http://www.loc.gov/resource/bbc.0977b/","http://lccn.loc.gov/2008676813","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676814/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ford, russ (team member)","new york highlanders","new york","american league","pitcher","baseball cards","relief prints","color","","","912","bbc","catalog","baseball-cards","[Russ Ford, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 309 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676814/","False","//cdn.loc.gov/service/pnp/bbc/0900/0970/0978f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0970/0978f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0970/0978ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0970/0978fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0900/0970/0978fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2008676814/","http://hdl.loc.gov/loc.pnp/bbc.0978b","http://www.loc.gov/item/2008676814/","http://www.loc.gov/pictures/item/2008676814/","http://hdl.loc.gov/loc.pnp/bbc.0978f","http://www.loc.gov/resource/bbc.0978f/","http://www.loc.gov/resource/bbc.0978b/","http://lccn.loc.gov/2008676814","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675158/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","marshall, doc (team member)","brooklyn superbas","brooklyn","national league","third baseman","baseball cards","relief prints","color","","","913","bbc","catalog","baseball-cards","[Pryor McElveen, Brooklyn Superbas, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","LOT 13163-18, no. 31 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675158/","False","//cdn.loc.gov/service/pnp/bbc/0700/0700/0700f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0700/0700ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0700/0700f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0700/0700fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0700/0700/0700fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2008675158/","http://hdl.loc.gov/loc.pnp/bbc.0700b","http://www.loc.gov/item/2008675158/","http://www.loc.gov/pictures/item/2008675158/","http://hdl.loc.gov/loc.pnp/bbc.0700f","http://www.loc.gov/resource/bbc.0700f/","http://www.loc.gov/resource/bbc.0700b/","http://lccn.loc.gov/2008675158","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676815/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","frill, john (team member)","new york highlanders","new york","american league","pitcher","baseball cards","relief prints","color","","","914","bbc","catalog","baseball-cards","[John Frill, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 310 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676815/","False","//cdn.loc.gov/service/pnp/bbc/0900/0970/0979f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0970/0979f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0900/0970/0979ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0900/0970/0979fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/0900/0970/0979fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008676815/","http://hdl.loc.gov/loc.pnp/bbc.0979b","http://www.loc.gov/item/2008676815/","http://www.loc.gov/pictures/item/2008676815/","http://hdl.loc.gov/loc.pnp/bbc.0979f","http://www.loc.gov/resource/bbc.0979f/","http://www.loc.gov/resource/bbc.0979b/","http://lccn.loc.gov/2008676815","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676816/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hemphill, charlie (team member)","new york highlanders","new york","american league","outfielder","baseball cards","relief prints","color","","","915","bbc","catalog","baseball-cards","[Charlie Hemphill, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 311 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676816/","False","//cdn.loc.gov/service/pnp/bbc/0900/0980/0980f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0980/0980ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0980/0980f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0900/0980/0980fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0900/0980/0980fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008676816/","http://hdl.loc.gov/loc.pnp/bbc.0980b","http://www.loc.gov/item/2008676816/","http://www.loc.gov/pictures/item/2008676816/","http://hdl.loc.gov/loc.pnp/bbc.0980f","http://www.loc.gov/resource/bbc.0980f/","http://www.loc.gov/resource/bbc.0980b/","http://lccn.loc.gov/2008676816","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676817/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","keeler, willie (team member)","new york highlanders","new york","american league","right fielder","baseball cards","relief prints","color","","","916","bbc","catalog","baseball-cards","[Willie Keeler, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 312 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676817/","False","//cdn.loc.gov/service/pnp/bbc/0900/0980/0981f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0980/0981f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0900/0980/0981ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0980/0981fr.jpg#h=640&w=352","//cdn.loc.gov/service/pnp/bbc/0900/0980/0981fv.jpg#h=1024&w=563","http://www.loc.gov/pictures/collection/bbc/item/2008676817/","http://hdl.loc.gov/loc.pnp/bbc.0981b","http://www.loc.gov/item/2008676817/","http://www.loc.gov/pictures/item/2008676817/","http://hdl.loc.gov/loc.pnp/bbc.0981f","http://www.loc.gov/resource/bbc.0981f/","http://www.loc.gov/resource/bbc.0981b/","http://lccn.loc.gov/2008676817","","","",""
