"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","index","group__001","group__002","group__003","group__004","title","online_format__-","location__001","location__002","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678385/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","lord, bris (team member)","philadelphia athletics","philadelphia","american league","right fielder","baseball cards","relief prints","color","","","","","1823","bbc","catalog","baseball-cards","","[Briscoe Lord, Philadelphia Athletics, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:22.155Z","pictures","catalog","2016-05-17T21:36:31.667Z","1912","","LOT 13163-30, no. 179 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678385/","False","//cdn.loc.gov/service/pnp/bbc/1900/1910/1919f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1910/1919f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1900/1910/1919ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1900/1910/1919fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/1900/1910/1919fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2008678385/","http://hdl.loc.gov/loc.pnp/bbc.1919b","http://www.loc.gov/item/2008678385/","http://www.loc.gov/pictures/item/2008678385/","http://hdl.loc.gov/loc.pnp/bbc.1919f","http://www.loc.gov/resource/bbc.1919f/","http://www.loc.gov/resource/bbc.1919b/","http://lccn.loc.gov/2008678385","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677445/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","higgins, bob (team member)","brooklyn dodgers","brooklyn","national league","catcher","baseball cards","relief prints","color","","","","","1824","bbc","catalog","baseball-cards","","[Robert Higgins, Brooklyn Dodgers, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:43.594Z","pictures","catalog","2016-05-17T21:36:30.134Z","1912","","LOT 13163-30, no. 18 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677445/","False","//cdn.loc.gov/service/pnp/bbc/1700/1750/1758f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1750/1758ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1700/1750/1758f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1700/1750/1758fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/1700/1750/1758fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2008677445/","http://hdl.loc.gov/loc.pnp/bbc.1758b","http://hdl.loc.gov/loc.pnp/cph.3g07065","http://www.loc.gov/item/2008677445/","http://www.loc.gov/pictures/item/2008677445/","http://hdl.loc.gov/loc.pnp/bbc.1758f","http://hdl.loc.gov/loc.pnp/cph.3g07026","http://www.loc.gov/resource/bbc.1758f/","http://www.loc.gov/resource/bbc.1758b/","http://www.loc.gov/resource/cph.3g07026/","http://www.loc.gov/resource/cph.3g07065/","http://lccn.loc.gov/2008677445","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678386/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","morgan, cy (team member)","philadelphia athletics","philadelphia","american league","pitcher","baseball cards","relief prints","color","","","","","1825","bbc","catalog","baseball-cards","","[Cy Morgan, Philadelphia Athletics, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:22.155Z","pictures","catalog","2016-05-17T21:36:31.667Z","1912","","LOT 13163-30, no. 180 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678386/","False","//cdn.loc.gov/service/pnp/bbc/1900/1920/1920f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1920/1920f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1900/1920/1920ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1900/1920/1920fr.jpg#h=640&w=353","//cdn.loc.gov/service/pnp/bbc/1900/1920/1920fv.jpg#h=1024&w=565","http://www.loc.gov/pictures/collection/bbc/item/2008678386/","http://hdl.loc.gov/loc.pnp/bbc.1920b","http://www.loc.gov/item/2008678386/","http://www.loc.gov/pictures/item/2008678386/","http://hdl.loc.gov/loc.pnp/bbc.1920f","http://www.loc.gov/resource/bbc.1920f/","http://www.loc.gov/resource/bbc.1920b/","http://lccn.loc.gov/2008678386","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678387/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","oldring, rube (team member)","philadelphia athletics","philadelphia","american league","center fielder","baseball cards","relief prints","color","","","","","1826","bbc","catalog","baseball-cards","","[Rube Oldring, Philadelphia Athletics, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:22.155Z","pictures","catalog","2016-05-17T21:36:31.667Z","1912","","LOT 13163-30, no. 181 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678387/","False","//cdn.loc.gov/service/pnp/bbc/1900/1920/1921f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1920/1921f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1900/1920/1921ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1900/1920/1921fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/1900/1920/1921fv.jpg#h=1024&w=579","http://www.loc.gov/pictures/collection/bbc/item/2008678387/","http://hdl.loc.gov/loc.pnp/bbc.1921b","http://www.loc.gov/item/2008678387/","http://www.loc.gov/pictures/item/2008678387/","http://hdl.loc.gov/loc.pnp/bbc.1921f","http://www.loc.gov/resource/bbc.1921f/","http://www.loc.gov/resource/bbc.1921b/","http://lccn.loc.gov/2008678387","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678388/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","strunk, amos (team member)","philadelphia athletics","philadelphia","american league","left fielder","baseball cards","relief prints","color","","","","","1827","bbc","catalog","baseball-cards","","[Amos Strunk, Philadelphia Athletics, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:22.155Z","pictures","catalog","2016-05-17T21:36:31.667Z","1912","","LOT 13163-30, no. 182 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678388/","False","//cdn.loc.gov/service/pnp/bbc/1900/1920/1922f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1920/1922f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1900/1920/1922ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1900/1920/1922fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/1900/1920/1922fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2008678388/","http://hdl.loc.gov/loc.pnp/bbc.1922b","http://www.loc.gov/item/2008678388/","http://www.loc.gov/pictures/item/2008678388/","http://hdl.loc.gov/loc.pnp/bbc.1922f","http://www.loc.gov/resource/bbc.1922f/","http://www.loc.gov/resource/bbc.1922b/","http://lccn.loc.gov/2008678388","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678389/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","austin, jimmy (team member)","st. louis browns","st. louis","american league","third baseman","baseball cards","relief prints","color","","","","","1828","bbc","catalog","baseball-cards","","[James Austin, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:22.155Z","pictures","catalog","2016-05-17T21:36:31.667Z","1912","","LOT 13163-30, no. 183 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678389/","False","//cdn.loc.gov/service/pnp/bbc/1900/1920/1923f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1920/1923f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1900/1920/1923ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1900/1920/1923fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/1900/1920/1923fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2008678389/","http://hdl.loc.gov/loc.pnp/bbc.1923b","http://www.loc.gov/item/2008678389/","http://www.loc.gov/pictures/item/2008678389/","http://hdl.loc.gov/loc.pnp/bbc.1923f","http://www.loc.gov/resource/bbc.1923f/","http://www.loc.gov/resource/bbc.1923b/","http://lccn.loc.gov/2008678389","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678390/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hallinan, ed (team member)","st. louis browns","st. louis","american league","shortstop","baseball cards","relief prints","color","","","","","1829","bbc","catalog","baseball-cards","","[E. S. Hallinan, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:22.155Z","pictures","catalog","2016-05-17T21:36:31.667Z","1912","","LOT 13163-30, no. 184 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678390/","False","//cdn.loc.gov/service/pnp/bbc/1900/1920/1924f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1920/1924f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1900/1920/1924ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1900/1920/1924fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/1900/1920/1924fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2008678390/","http://hdl.loc.gov/loc.pnp/bbc.1924b","http://www.loc.gov/item/2008678390/","http://www.loc.gov/pictures/item/2008678390/","http://hdl.loc.gov/loc.pnp/bbc.1924f","http://www.loc.gov/resource/bbc.1924f/","http://www.loc.gov/resource/bbc.1924b/","http://lccn.loc.gov/2008678390","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678391/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hamilton, earl (team member)","st. louis browns","st. louis","american league","pitcher","baseball cards","relief prints","color","","","","","1830","bbc","catalog","baseball-cards","","[Earl Hamilton, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:22.155Z","pictures","catalog","2016-05-17T21:36:31.667Z","1912","","LOT 13163-30, no. 185 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678391/","False","//cdn.loc.gov/service/pnp/bbc/1900/1920/1925f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1920/1925f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1900/1920/1925ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1900/1920/1925fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/1900/1920/1925fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2008678391/","http://hdl.loc.gov/loc.pnp/bbc.1925b","http://www.loc.gov/item/2008678391/","http://www.loc.gov/pictures/item/2008678391/","http://hdl.loc.gov/loc.pnp/bbc.1925f","http://www.loc.gov/resource/bbc.1925f/","http://www.loc.gov/resource/bbc.1925b/","http://lccn.loc.gov/2008678391","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678392/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hogan, happy (team member)","st. louis browns","st. louis","american league","left fielder","baseball cards","relief prints","color","","","","","1831","bbc","catalog","baseball-cards","","[William Hogan, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:22.155Z","pictures","catalog","2016-05-17T21:36:31.667Z","1912","","LOT 13163-30, no. 186 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678392/","False","//cdn.loc.gov/service/pnp/bbc/1900/1920/1926f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1920/1926f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1900/1920/1926ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1900/1920/1926fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/1900/1920/1926fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2008678392/","http://hdl.loc.gov/loc.pnp/bbc.1926b","http://www.loc.gov/item/2008678392/","http://www.loc.gov/pictures/item/2008678392/","http://hdl.loc.gov/loc.pnp/bbc.1926f","http://www.loc.gov/resource/bbc.1926f/","http://www.loc.gov/resource/bbc.1926b/","http://lccn.loc.gov/2008678392","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678393/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","kutina, joe (team member)","st. louis browns","st. louis","american league","first baseman","baseball cards","relief prints","color","","","","","1832","bbc","catalog","baseball-cards","","[Joseph Kutina, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:22.155Z","pictures","catalog","2016-05-17T21:36:31.667Z","1912","","LOT 13163-30, no. 187 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678393/","False","//cdn.loc.gov/service/pnp/bbc/1900/1920/1927f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1920/1927f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1900/1920/1927ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1900/1920/1927fr.jpg#h=640&w=367","//cdn.loc.gov/service/pnp/bbc/1900/1920/1927fv.jpg#h=1024&w=588","http://www.loc.gov/pictures/collection/bbc/item/2008678393/","http://hdl.loc.gov/loc.pnp/bbc.1927b","http://www.loc.gov/item/2008678393/","http://www.loc.gov/pictures/item/2008678393/","http://hdl.loc.gov/loc.pnp/bbc.1927f","http://www.loc.gov/resource/bbc.1927f/","http://www.loc.gov/resource/bbc.1927b/","http://lccn.loc.gov/2008678393","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008700070/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","nelson, red (team member)","st. louis browns","st. louis","american league","pitcher","baseball cards","relief prints","color","","","","","1833","bbc","catalog","baseball-cards","","[Red Nelson, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:34.738Z","pictures","catalog","2016-05-17T21:36:32.219Z","1912","","LOT 13163-30, no. 188 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008700070/","False","//cdn.loc.gov/service/pnp/bbc/1900/1920/1928f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1920/1928f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1900/1920/1928ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1900/1920/1928fr.jpg#h=640&w=363","//cdn.loc.gov/service/pnp/bbc/1900/1920/1928fv.jpg#h=1024&w=581","http://www.loc.gov/pictures/collection/bbc/item/2008700070/","http://hdl.loc.gov/loc.pnp/bbc.1928b","http://www.loc.gov/item/2008700070/","http://www.loc.gov/pictures/item/2008700070/","http://hdl.loc.gov/loc.pnp/bbc.1928f","http://www.loc.gov/resource/bbc.1928f/","http://www.loc.gov/resource/bbc.1928b/","http://lccn.loc.gov/2008700070","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678395/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","pelty, barney (team member)","st. louis browns","st. louis","american league","pitcher","baseball cards","relief prints","color","","","","","1834","bbc","catalog","baseball-cards","","[Barney Pelty, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:22.155Z","pictures","catalog","2016-05-17T21:36:31.667Z","1912","","LOT 13163-30, no. 189 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678395/","False","//cdn.loc.gov/service/pnp/bbc/1900/1920/1929f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1920/1929f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1900/1920/1929ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1900/1920/1929fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/1900/1920/1929fv.jpg#h=1024&w=580","http://www.loc.gov/pictures/collection/bbc/item/2008678395/","http://hdl.loc.gov/loc.pnp/bbc.1929b","http://www.loc.gov/item/2008678395/","http://www.loc.gov/pictures/item/2008678395/","http://hdl.loc.gov/loc.pnp/bbc.1929f","http://www.loc.gov/resource/bbc.1929f/","http://www.loc.gov/resource/bbc.1929b/","http://lccn.loc.gov/2008678395","","","","","","","",""
